Time_s,Distance_m
0.789835843334312,2.58298905186746
0.789845638332675,2.58305538142185
0.789855433495978,2.58312171295642
0.789865228630648,2.58318804516034
0.789875023904678,2.58325437917126
0.789884819278102,2.58332071471857
0.789894614731927,2.58338705167367
0.789904410269209,2.58345339005727
0.789914205918642,2.58351973006372
0.789924001465524,2.58358607023899
0.789933797278279,2.58365241307823
0.789943593142288,2.58371875712798
0.789953389067376,2.58378510245478
0.789963185015218,2.58385144879908
0.789972981114228,2.58391779703063
0.789982777213748,2.58398414612905
0.789992573547282,2.58405049767591
0.790002369858514,2.58411684993518
0.790012166264143,2.5841832036973
0.790021962654985,2.58424955822273
0.790031759205778,2.58431591469507
0.790041555879702,2.58438227286496
0.790051352613895,2.58444863230661
0.790061149427504,2.58451499314975
0.790070946365214,2.58458135569708
0.790080743388657,2.58464771968873
0.790090540564049,2.5847140855733
0.790100337674931,2.58478045188448
0.790110134957188,2.58484682022019
0.790119932272874,2.58491318964601
0.790129729695897,2.58497956066261
0.790139527185708,2.58504593299533
0.790149324723319,2.58511230651555
0.790159122325336,2.58517868133579
0.790168920026357,2.58524505769045
0.790178717907834,2.58531143613138
0.790188515853046,2.58537781586786
0.79019831397487,2.58544419766465
0.790208112096373,2.58551058032305
0.790217910220052,2.58557696386
0.790227708360582,2.5856433483749
0.790237506766087,2.5857097355489
0.790247305206367,2.58577612382236
0.790257103716048,2.5858425134299
0.790266902274587,2.58590890423235
0.790276700937173,2.58597529660366
0.790286499643558,2.58604169013564
0.790296298448779,2.58610808520123
0.790306097321248,2.58617448158639
0.790315896319104,2.58624087968512
0.790325695361183,2.58630727894747
0.790335494546901,2.5863736800471
0.790345293855775,2.58644008284527
0.790355093105905,2.58650648610938
0.790364892580603,2.58657289175927
0.790374692129123,2.58663929877346
0.790384491625698,2.5867057062997
0.790394291301545,2.58677211590486
0.790404091075843,2.58683852704129
0.790413890973648,2.5869049398788
0.790423690835357,2.58697135333582
0.79043349077787,2.58703776820457
0.79044329080649,2.58710418452101
0.79045309094444,2.58717060244255
0.790462891197575,2.58723702200891
0.790472691501048,2.58730344278062
0.790482491867269,2.5873698648418
0.790492292293164,2.58743628817163
0.790502092833122,2.58750271313877
0.790511893453327,2.58756913951404
0.790521694171354,2.58763556741658
0.790531495098886,2.58770199760342
0.790541296081173,2.58776842902571
0.790551097082775,2.58783486144323
0.790560898169835,2.58790129530433
0.790570699334418,2.58796773055524
0.790580500485145,2.58803416657659
0.790590301804185,2.58810060460319
0.790600103096914,2.58816704331583
0.790609904592354,2.58823348426695
0.790619706116978,2.58829992628032
0.790629507825926,2.58836637040761
0.790639309504865,2.58843281519592
0.790649111313942,2.5884992617309
0.790658913258228,2.58856571004694
0.790668715283879,2.58863215977907
0.790678517339944,2.58869861058189
0.79068831946489,2.5887650627162
0.790698121619777,2.58883151591802
0.790707923952092,2.58889797118727
0.790717726328339,2.58896442761892
0.79072752884672,2.58903088587877
0.790737331424595,2.58909734540659
0.790747134105999,2.58916380650093
0.790756936864341,2.58923026898155
0.79076673965285,2.58929673253135
0.790776542477191,2.58936319718874
0.790786345478737,2.58942966391229
0.790796148399371,2.58949613095191
0.790805951572032,2.58956260056507
0.790815754872666,2.58962907191067
0.790825558315136,2.58969554508275
0.790835361787445,2.58976201932193
0.790845165292606,2.58982849464865
0.790854968914352,2.5898949716307
0.790864772569699,2.58996144970539
0.790874576223683,2.59002792863565
0.790884380076067,2.59009440977611
0.790894183912084,2.59016089167042
0.790903987840526,2.59022737505634
0.790913791956854,2.59029386058125
0.790923596044874,2.59036034677908
0.79093340028428,2.59042683486843
0.790943204604904,2.59049332437351
0.790953008921417,2.59055981471562
0.790962813426487,2.59062630720144
0.790972617967927,2.59069280079888
0.790982422663458,2.59075929630634
0.790992227491624,2.59082579357835
0.791002032357793,2.59089229197313
0.791011837238045,2.59095879132845
0.791021642189004,2.59102529202837
0.791031447253349,2.59109179436237
0.791041252444298,2.59115829842014
0.791051057628579,2.59122480329777
0.791060862853943,2.59129130931914
0.79107066822527,2.59135781719566
0.791080473600211,2.59142432596181
0.791090279251396,2.59149083746685
0.791100084887551,2.59155734973512
0.791109890542238,2.59162386299426
0.791119696368253,2.59169037828075
0.791129502139173,2.5917568940587
0.791139308163833,2.5918234124231
0.791149114175497,2.59188993156457
0.79115892030571,2.59195645237548
0.791168726520696,2.59202297462673
0.791178532828996,2.59208949837627
0.791188339169505,2.59215602320962
0.791198145748366,2.59222255052524
0.79120795232182,2.59228907866952
0.791217758890328,2.59235560764559
0.791227565664031,2.59242213887911
0.791237372539414,2.59248867166783
0.791247179380935,2.59255520509221
0.791256986375017,2.59262174041704
0.791266793432986,2.59268827704074
0.791276600496757,2.59275481456923
0.79128640779551,2.59282135455746
0.791296215108681,2.59288789550898
0.791306022490459,2.59295443779149
0.791315829890934,2.59302098106634
0.791325637418884,2.59308752607163
0.791335445034842,2.59315407253958
0.791345252754957,2.59322062057981
0.791355060468899,2.5932871694437
0.791364868349374,2.59335372030316
0.791374676342437,2.59342027279217
0.791384484505629,2.59348682730122
0.79139429267594,2.59355338272422
0.791404100863563,2.59361993913032
0.791413909144698,2.59368649703663
0.791423717451441,2.59375305598238
0.791433525890531,2.5938196166919
0.791443334540005,2.59388617969482
0.791453143276123,2.59395274415145
0.791462951997403,2.59401930937313
0.791472760714813,2.59408587543427
0.791482569565357,2.59415244326468
0.79149237855914,2.59421901293295
0.791502187619431,2.59428558391839
0.791511996656564,2.59435215561245
0.791521805948648,2.59441872990264
0.791531615207101,2.59448530483041
0.791541424518764,2.59455188098516
0.791551233996263,2.59461845913131
0.79156104357039,2.59468503879917
0.791570853266396,2.59475162016017
0.791580662977501,2.59481820248956
0.791590472889108,2.59488478704578
0.791600282765553,2.59495137222929
0.791610092809378,2.59501795941488
0.791619902749408,2.5950845467619
0.791629712888403,2.59515113632543
0.79163952305446,2.59521772693866
0.79164933331364,2.59528431905001
0.791659143724317,2.59535091305576
0.791668954159879,2.59541750809648
0.791678764791757,2.59548410533592
0.791688575414191,2.59555070337732
0.791698386211599,2.59561730347263
0.791708197022241,2.59568390452389
0.791718007956072,2.59575050727755
0.791727818881725,2.59581711084185
0.791737629939746,2.5958837161709
0.791747441047099,2.59595032270104
0.791757252294564,2.59601693104858
0.791767063554089,2.59608354034419
0.7917768749171,2.59615015120859
0.791786686311681,2.59621676315355
0.791796497918116,2.59628337740309
0.791806309549138,2.59634999268583
0.791816121358814,2.59641661004782
0.791825933035503,2.59648322737318
0.791835744965267,2.59654984728313
0.791845556951158,2.59661646844049
0.791855369026164,2.59668309106928
0.791865181178187,2.59674971508737
0.791874993295537,2.59681633973638
0.791884805599599,2.59688296651956
0.791894618040481,2.59694959509818
0.791904430457229,2.59701622437934
0.791914243042172,2.59708285566902
0.791924055590611,2.59714948757728
0.791933868403681,2.59721612214898
0.791943681059792,2.59728275652131
0.791953493966947,2.59734939346487
0.791963306882774,2.59741603133384
0.791973119830419,2.59748267028538
0.791982932904508,2.59754931096214
0.79199274608311,2.59761595321518
0.792002559445929,2.59768259758584
0.79201237298915,2.59774924404825
0.792022186442994,2.59781589077029
0.792031999956884,2.59788253876674
0.792041813623084,2.59794918866423
0.792051627340062,2.59801583977323
0.792061441153083,2.59808249240119
0.792071254966648,2.5981491458995
0.792081068875796,2.59821580091369
0.792090882880623,2.59828245744442
0.792100697055021,2.59834911599359
0.792110511268329,2.59841577567379
0.792120325439804,2.5984824359366
0.792130139830785,2.5985490985571
0.792139954257444,2.59861576228673
0.792149768779298,2.59868242752975
0.792159583311994,2.59874909371323
0.79216939796812,2.59881576160193
0.792179212812745,2.5988824316379
0.792189027610618,2.59894910222315
0.792198842490866,2.59901577423482
0.792208657530022,2.59908244819283
0.792218472688698,2.59914912382966
0.792228287832311,2.59921580023108
0.792238103128484,2.59928247853581
0.792247918404402,2.59934915756989
0.792257733766836,2.59941583805865
0.792267549277219,2.59948252041947
0.792277364902936,2.59954920443082
0.792287180654183,2.599615890162
0.792296996424258,2.59968257688813
0.792306812381556,2.59974926575327
0.792316628287503,2.59981595513658
0.792326444427675,2.59988264697832
0.792336260511857,2.59994933930675
0.792346076613848,2.60001603262326
0.792355892945812,2.60008272836939
0.79236570924089,2.60014942473203
0.792375525659236,2.60021612279936
0.79238534219573,2.60028282253661
0.792395158709298,2.60034952298526
0.792404975471877,2.60041622599307
0.792414792247174,2.6004829299545
0.792424609074392,2.60054963513595
0.792434426026873,2.60061634203582
0.792444243039919,2.60068305021447
0.792454059962686,2.60074975864691
0.792463877274098,2.60081647058759
0.79247369452944,2.60088318301455
0.792483511948493,2.60094989742133
0.792493329432085,2.60101661313402
0.792503146822418,2.6010833290803
0.792512964354195,2.60115004685512
0.792522782066507,2.60121676672421
0.7925325997793,2.60128348746395
0.792542417622322,2.60135020995613
0.792552235584435,2.60141693412508
0.79256205356178,2.60148365926498
0.792571871614155,2.60155038578225
0.792581689789535,2.60161711400296
0.792591508038049,2.60168384358821
0.792601326422924,2.60175057496773
0.792611144824722,2.60181730732978
0.79262096338456,2.60188404163352
0.792630781935557,2.6019507767447
0.792640600576005,2.60201751333142
0.792650419387535,2.60208425194855
0.792660238150256,2.60215099110151
0.792670057116909,2.60221773250822
0.792679876084664,2.60228447479004
0.792689695191412,2.60235121888427
0.792699514317795,2.60241796397961
0.79270933355297,2.60248471068213
0.792719152909213,2.60255145907529
0.792728972181855,2.60261820776784
0.792738791634053,2.60268495854866
0.792748611194533,2.60275171093328
0.792758430760741,2.60281846422456
0.792768250523141,2.60288521971731
0.792778070390671,2.60295197679253
0.792787890356331,2.60301873540263
0.792797710383921,2.60308549530157
0.792807530407095,2.60315225603829
0.792817350562656,2.60321901854287
0.792827170879076,2.6032857830089
0.792836991200075,2.60335254837393
0.792846811643976,2.60341931544242
0.792856632198203,2.6034860841289
0.792866452753778,2.60355285369244
0.792876273397781,2.60361962472513
0.792886094090124,2.60368639695441
0.792895914940502,2.60375317112615
0.79290573581198,2.60381994630932
0.792915556828943,2.60388672334968
0.792925377776956,2.6039535007892
0.792935198894495,2.60402028024942
0.792945020223747,2.60408706201724
0.792954841532697,2.60415384451505
0.792964662950022,2.60422062861786
0.792974484369162,2.60428741360106
0.792984305947073,2.604354200532
0.79299412762777,2.60442098902999
0.79300394934297,2.60448777863072
0.793013771150739,2.60455456972908
0.79302359299907,2.60462136197142
0.793033414993398,2.60468815607475
0.793043237105192,2.6047549518451
0.793053059203174,2.60482174838971
0.793062881382954,2.6048885463588
0.793072703720798,2.60495534627108
0.793082526092337,2.60502214728074
0.793092348579988,2.60508894994833
0.793102171120837,2.60515575384599
0.793111993860896,2.6052225599668
0.793121816622363,2.60528936710151
0.793131639463231,2.60535617564458
0.793141462416475,2.60542298582031
0.793151285403625,2.60548979709499
0.793161108519034,2.60555661011041
0.793170931629605,2.60562342396129
0.793180754921159,2.60569023991157
0.793190578226292,2.60575705682263
0.793200401594077,2.60582387502825
0.79321022514461,2.60589069534538
0.793220048670985,2.60595751636664
0.793229872425503,2.60602433980824
0.793239696202636,2.60609116427218
0.793249520013062,2.60615798983109
0.793259343905301,2.60622481681504
0.793269167885601,2.60629164526656
0.79327899194583,2.60635847513035
0.793288816127652,2.60642530668987
0.793298640424952,2.60649213990355
0.793308464827116,2.60655897469922
0.793318289301551,2.60662581085516
0.79332811381102,2.60669264811808
0.793337938367277,2.60675948656794
0.79334776301883,2.60682632653477
0.793357587716291,2.6068931676826
0.793367412566168,2.60696001073607
0.793377237436579,2.60702685479793
0.793387062583025,2.60709370160656
0.793396887679572,2.60716054894443
0.793406712806749,2.60722739735945
0.793416537967214,2.60729424686971
0.793426363347062,2.60736109874142
0.79343618872267,2.60742795145307
0.793446014194721,2.60749480568974
0.793455839828444,2.60756166189528
0.793465665490373,2.60762851916159
0.793475491241977,2.60769537790694
0.793485316964468,2.60776223732305
0.793495142868304,2.60782909884202
0.793504968773843,2.60789596124146
0.793514794920991,2.60796282615392
0.79352462106999,2.60802969194789
0.793534447286873,2.60809655907276
0.79354427358349,2.60816342760917
0.793554100040936,2.60823029810903
0.79356392661419,2.60829717026598
0.793573753110002,2.60836404276492
0.793583579746499,2.6084309170903
0.79359340655152,2.60849779343159
0.79360323336672,2.60856467071122
0.79361306029808,2.60863154965046
0.793622887310593,2.60869843001109
0.793632714390898,2.60876531170221
0.793642541548084,2.60883219478568
0.793652368759441,2.60889907910696
0.793662196146612,2.608965965494
0.793672023464409,2.60903285227802
0.793681850962703,2.60909974115973
0.793691678409449,2.60916663055975
0.793701506048846,2.60923352214024
0.793711333693418,2.60930041462516
0.793721161472712,2.60936730889631
0.793730989393659,2.6094342050009
0.793740817421092,2.60950110269958
0.793750645484367,2.60956800151152
0.79376047361732,2.60963490166705
0.793770301832198,2.60970180324956
0.793780130205898,2.60976870678252
0.793789958698301,2.60983561199288
0.793799787136111,2.60990251770097
0.793809615825574,2.60996942599154
0.793819444496281,2.61003633502383
0.793829273172802,2.61010324496511
0.79383910206226,2.6101701572254
0.793848931017998,2.61023707080636
0.79385875998837,2.6103039853564
0.793868589095532,2.61037090170717
0.79387841827314,2.61043781940702
0.793888247575989,2.61050473882903
0.793898076903375,2.61057165928761
0.79390790620833,2.610638580463
0.793917735627191,2.61070550328342
0.7939275652224,2.61077242817406
0.793937394870376,2.61083935429354
0.793947224676564,2.61090628235983
0.793957054433609,2.61097321096112
0.793966884254764,2.61104014086852
0.793976714279929,2.61110707303465
0.793986544404013,2.61117400674397
0.793996374586181,2.61124094171846
0.794006204770236,2.61130787757548
0.794016034983447,2.61137481450071
0.794025865326249,2.61144175317807
0.794035695826465,2.61150869379705
0.794045526389638,2.61157563571448
0.794055357191379,2.61164258012624
0.794065187844202,2.61170952439368
0.794075018628446,2.61177647042586
0.794084849482729,2.61184341780479
0.794094680487085,2.61191036707552
0.794104511585867,2.61197731785915
0.794114342683835,2.61204426950707
0.794124173894725,2.61211122279388
0.794134005250131,2.61217817793476
0.794143836656697,2.61224513429397
0.7941536681702,2.61231209225138
0.794163499817107,2.61237905198729
0.794173331449408,2.61244601249367
0.794183163203024,2.61251297469625
0.794192995041451,2.61257993834644
0.794202826947361,2.61264690332625
0.794212659004286,2.61271387020463
0.794222491039068,2.61278083780221
0.794232323200439,2.61284780713205
0.794242155360934,2.61291477732596
0.794251987715534,2.61298174971206
0.794261820135622,2.61304872341431
0.794271652619308,2.61311569841986
0.794281485166957,2.6131826747312
0.79429131774666,2.61324965213101
0.794301150488194,2.61331663150332
0.794310983226092,2.61338361172101
0.794320816177572,2.61345059426379
0.794330649127255,2.61351757766451
0.794340482199883,2.61358456277296
0.794350315354411,2.61365154930954
0.794360148670101,2.61371853781426
0.794369982072983,2.61378552778324
0.794379815510054,2.61385251885539
0.794389649113446,2.61391951193093
0.794399482647795,2.61398650540639
0.794409316146838,2.61405349951162
0.79441914990464,2.61412049625005
0.794428983807024,2.61418749484387
0.794438817663193,2.61425449399318
0.79444865165197,2.61432149491633
0.794458485717384,2.61438849723202
0.794468319868054,2.61445550099898
0.794478154057415,2.61452250589997
0.794487988359292,2.61458951243802
0.79449782273963,2.61465652038111
0.794507657177059,2.61472352958366
0.794517491684058,2.61479054013071
0.794527326345666,2.61485755260174
0.794537160966764,2.61492456566722
0.794546995727896,2.61499158055742
0.794556830588751,2.61505859699767
0.794566665541952,2.61512561493773
0.794576500608331,2.61519263451959
0.794586335760167,2.61525965555437
0.794596170945973,2.61532667769123
0.794606006267228,2.61539370162174
0.794615841667676,2.61546072696254
0.794625677235424,2.61552775431411
0.794635512698336,2.6155947818219
0.794645348347504,2.61566181146967
0.794655183978867,2.61572884186679
0.794665019677792,2.61579587359503
0.794674855586967,2.61586290762688
0.794684691581275,2.61592994310968
0.794694527656946,2.61599698001775
0.794704363841107,2.616064018536
0.794714200064955,2.61613105819553
0.794724036273916,2.61619809862438
0.79473387265518,2.6162651410984
0.794743709142905,2.61633218516887
0.794753545643182,2.61639923019573
0.79476338232101,2.61646627730363
0.794773219024532,2.61653332545754
0.794783055766519,2.61660037474453
0.794792892683128,2.61666742609267
0.794802729661223,2.61673447873085
0.794812566713201,2.61680153274358
0.794822403883577,2.61686858843433
0.794832241059399,2.61693564503316
0.794842078360576,2.61700270335748
0.794851915837326,2.61706976374965
0.794861753332073,2.61713682513552
0.79487159084353,2.61720388750633
0.794881428457916,2.61727095144984
0.794891266143178,2.61733801674758
0.794901103988073,2.61740508400465
0.794910941791811,2.61747215185222
0.794920779813877,2.61753922205932
0.794930617824567,2.61760629305999
0.794940456022266,2.61767336620674
0.794950294213553,2.61774044018093
0.794960132447969,2.61780751532032
0.794969970723639,2.61787459161213
0.794979809186764,2.61794167005319
0.794989647808459,2.6180087504466
0.794999486419964,2.61807583164176
0.795009325131046,2.6181429143871
0.795019163869649,2.61820999819132
0.795029002790231,2.61827708410763
0.795038841717982,2.6183441709441
0.795048680806043,2.61841125974495
0.795058519942221,2.61847834974522
0.79506835920169,2.61854544145752
0.79507819836817,2.61861253340708
0.795088037832526,2.61867962825919
0.795097877231359,2.61874672353588
0.795107716774828,2.61881382067024
0.795117556442008,2.61888091951962
0.795127396246141,2.61894802017436
0.795137236072495,2.61901512185207
0.795147075972786,2.61908222490545
0.795156915899671,2.61914932901167
0.795166755959757,2.61921643489775
0.795176596035562,2.61928354176252
0.795186436248581,2.61935065043458
0.795196276568094,2.61941776070445
0.795206116889758,2.61948487186053
0.795215957322197,2.61955198464366
0.795225797801707,2.61961909861939
0.795235638432545,2.6196862144988
0.795245479156678,2.61975333188612
0.795255319960438,2.61982045068815
0.79526516079373,2.61988757056325
0.795275001825377,2.6199546926629
0.795284842798944,2.62002181523808
0.795294683964318,2.6200889399932
0.795304525190824,2.62015606603701
0.795314366473427,2.62022319333517
0.79532420786364,2.62029032223906
0.795334049310851,2.6203574524035
0.795343890882538,2.62042458428877
0.7953537325298,2.62049171756135
0.795363574199135,2.62055885185628
0.795373416057655,2.62062598831355
0.795383257853201,2.62069312521305
0.795393099864699,2.62076026445754
0.795402941867878,2.62082740451715
0.795412783962768,2.62089454607424
0.795422626206455,2.6209616895183
0.795432468375978,2.6210288333283
0.795442310783122,2.62109597963129
0.795452153180071,2.62116312673665
0.795461995730098,2.62123027575829
0.795471838400418,2.62129742647258
0.795481681172013,2.6213645787498
0.795491523968387,2.62143173206808
0.79550136679275,2.62149888644931
0.795511209721548,2.62156604241509
0.795521052712036,2.6216331996738
0.795530895859271,2.62170035887403
0.795540739096891,2.62176751956303
0.795550582340293,2.62183468116355
0.79556042573283,2.62190184465375
0.795570269151975,2.62196900919761
0.795580112658423,2.62203617520929
0.795589956355074,2.62210334339096
0.795599800081859,2.62217051265041
0.795609643869067,2.62223768319435
0.795619487811335,2.62230485566856
0.795629331825941,2.62237202950861
0.795639175748783,2.62243920359469
0.795649019815707,2.6225063795362
0.795658864126764,2.62257355801595
0.795668708447084,2.62264073743117
0.795678552873097,2.62270791843997
0.795688397250029,2.62277509998612
0.795698241792366,2.62284228353336
0.795708086398286,2.62290946838686
0.795717931122412,2.6229766549194
0.795727775847013,2.62304384232754
0.795737620661825,2.62311103122371
0.795747465686114,2.62317822242193
0.795757310705432,2.62324541445862
0.795767155853639,2.6233126082474
0.795777001046419,2.62337980321284
0.795786846349042,2.62344699980043
0.795796691728039,2.62351419778176
0.795806537212423,2.62358139735489
0.795816382773776,2.62364859832587
0.795826228366554,2.62371580038385
0.795836074145499,2.62378300458507
0.795845919879132,2.62385020934955
0.795855765732853,2.62391741580628
0.795865611704852,2.62398462394294
0.795875457694187,2.62405183307053
0.795885303760383,2.62411904359537
0.795895149990141,2.62418625610932
0.795904996237993,2.62425346961943
0.795914842482206,2.62432068397733
0.795924688930935,2.624387900604
0.795934535464053,2.62445511867944
0.79594438198975,2.6245223375769
0.795954228795468,2.6245895592587
0.795964075561162,2.62465678154
0.795973922461496,2.62472400561321
0.795983769469069,2.62479123129131
0.79599361646419,2.62485845775717
0.796003463629155,2.62492568625537
0.796013310813115,2.62499291575606
0.796023158086059,2.62506014673708
0.796033005478463,2.62512737940656
0.796042852888666,2.62519461307039
0.796052700491489,2.62526184892223
0.796062548176841,2.62532908621044
0.796072395809919,2.62539632401463
0.796082243480092,2.625463562945
0.796092091191184,2.62553080302766
0.796101939084228,2.62559804522562
0.79611178705322,2.62566528881511
0.796121635228553,2.62573253468651
0.796131483416993,2.6257997815204
0.79614133175951,2.6258670302794
0.796151180145652,2.62593428020932
0.796161028557809,2.6260015311899
0.796170877059753,2.62606878365667
0.796180725703553,2.62613603796519
0.79619057438524,2.62620329340551
0.796200423154627,2.62627055031784
0.796210272055341,2.6263378090001
0.796220120879187,2.62640506803054
0.796229969895395,2.62647232924778
0.796239818942478,2.62653959154903
0.796249668245011,2.62660685646802
0.796259517608133,2.626674122674
0.796269367012199,2.62674139003282
0.79627921656946,2.62680865931114
0.796289066067272,2.62687592905668
0.796298915730306,2.6269432008039
0.796308765282073,2.62701047266444
0.796318615091235,2.62707774715625
0.796328464850114,2.62714502217791
0.796338314740862,2.62721229897355
0.796348164786922,2.62727957770333
0.79635801494962,2.62734685810315
0.796367865059563,2.62741413901596
0.796377715299097,2.62748142168732
0.796387565645831,2.6275487059643
0.79639741612812,2.62761599204062
0.796407266630548,2.62768327912791
0.796417117166537,2.62775056731788
0.796426967891119,2.62781785766958
0.796436818612193,2.62788514887076
0.796446669478831,2.62795244193979
0.796456520381042,2.62801973612532
0.796466371453031,2.62808703234416
0.796476222477564,2.62815432911233
0.796486073647189,2.62822162774523
0.796495924991178,2.62828892844287
0.796505776366889,2.6283562302308
0.796515627837243,2.6284235335389
0.796525479390455,2.62849083828668
0.796535331074341,2.62855814480084
0.796545182752809,2.62862545215162
0.796555034528719,2.62869276104178
0.796564886434261,2.62876007169128
0.796574738371475,2.62882738343085
0.796584590370279,2.62889469646493
0.796594442485194,2.62896201116603
0.796604294711225,2.62902932750007
0.796614146989507,2.62909664506486
0.796623999280289,2.62916396358881
0.796633851786543,2.62923128445881
0.796643704264518,2.62929860600937
0.796653556923372,2.62936592966967
0.79666340963144,2.62943325454009
0.79667326241124,2.6295005807745
0.796683115199273,2.629567907939
0.796692968204455,2.62963523746122
0.796702821223175,2.62970256794983
0.796712674428522,2.62976990058767
0.796722527676428,2.62983723439026
0.796732380924061,2.62990456906491
0.79674223432272,2.62997190564559
0.796752087796359,2.63003924361263
0.796761941369447,2.63010658313328
0.796771794914441,2.63017392333591
0.796781648595199,2.63024126534037
0.796791502232382,2.63030860792103
0.796801356113141,2.6303759530404
0.796811210110438,2.63044329983029
0.796821064160879,2.63051064785745
0.796830918273412,2.63057799718307
0.796840772498941,2.63064534815508
0.796850626779229,2.63071270037547
0.796860481037255,2.63078005331782
0.796870335472784,2.63084740834751
0.796880189892084,2.63091476414042
0.796890044557327,2.63098212248856
0.796899899250772,2.63104948190365
0.79690975400415,2.6311168426026
0.79691960877519,2.63118420429649
0.79692946379986,2.63125156859828
0.79693931883905,2.63131893387359
0.796949174005526,2.63138630089324
0.796959029191014,2.63145366891714
0.796968884430028,2.63152103818122
0.796978739830269,2.63158840942175
0.796988595329852,2.63165578221572
0.796998450858042,2.63172315607958
0.797008306394792,2.63179053087632
0.79701816204068,2.63185790729351
0.797028017874655,2.63192528587092
0.797037873690614,2.63199266519956
0.797047729701475,2.63206004673508
0.797057585813124,2.6321274298341
0.797067441990835,2.63219481425923
0.797077298222566,2.63226219992815
0.797087154426736,2.63232958628311
0.797097010714083,2.63239697408123
0.797106867122692,2.63246436358293
0.797116723600763,2.63253175443408
0.797126580174991,2.63259914681719
0.797136436965898,2.63266654155638
0.797146293649507,2.6327339364365
0.797156150587906,2.63280133393334
0.797166007546721,2.63286873244437
0.797175864609777,2.6329361325428
0.797185721675787,2.63300353353606
0.797195578853556,2.63307093616815
0.797205436026354,2.6331383396409
0.797215293370243,2.63320574515825
0.797225150825622,2.63327315231267
0.797235008380871,2.63334056102475
0.797244865971934,2.63340797085645
0.79725472365651,2.63347538220238
0.797264581374288,2.63354279465009
0.797274439253039,2.63361020907341
0.797284297241391,2.63367762512104
0.797294155226884,2.63374504202392
0.797304013273417,2.63381246021905
0.797313871561754,2.6338798809427
0.797323729809934,2.63394730226657
0.797333588175341,2.63401472526702
0.797343446523884,2.63408214902701
0.797353304998663,2.63414957452524
0.797363163570865,2.63421700156469
0.797373022164328,2.63428442962446
0.797382880940399,2.63435185980812
0.797392739837548,2.63441929169486
0.797402598781842,2.63448672477905
0.797412457809444,2.63455415930803
0.797422316973529,2.63462159564554
0.797432176130828,2.63468903281166
0.797442035365727,2.63475647138359
0.7974518947352,2.63482391175108
0.797461754189853,2.63489135357629
0.797471613693285,2.63495879661024
0.797481473290761,2.63502624116258
0.797491332902325,2.63509368668639
0.797501192621246,2.6351611338197
0.797511052455896,2.63522858261981
0.797520912358523,2.63529603276009
0.797530772327685,2.63536348423068
0.797540632403064,2.63543093730308
0.797550492645244,2.63549839239179
0.797560352910868,2.63556584851609
0.797570213275325,2.63563330619177
0.797580073793498,2.63570076579432
0.797589934360958,2.63576822660934
0.797599794961187,2.63583568852383
0.797609655602467,2.63590315159446
0.797619516379477,2.63597061646901
0.797629377220057,2.63603808265383
0.79763923822759,2.63610555085625
0.797649099177139,2.6361730195373
0.797658960184179,2.63624048948706
0.797668821302948,2.63630796107666
0.797678682588558,2.63637543468322
0.797688543949887,2.63644290968328
0.797698405415122,2.63651038626974
0.797708266989448,2.63657786447811
0.797718128622129,2.63664534396125
0.797727990329128,2.63671282482841
0.797737852102861,2.63678030702769
0.79774771390552,2.63684779030043
0.797757575884027,2.636915275652
0.79776743793991,2.63698276240859
0.797777299999234,2.63705025006429
0.797787162158877,2.63711773928205
0.797797024578249,2.63718523115281
0.797806886944759,2.63725272353742
0.79781674941317,2.63732021749501
0.797826611895161,2.63738771242117
0.797836474525786,2.63745520924017
0.797846337169318,2.63752270702316
0.797856199961582,2.63759020669972
0.797866062875914,2.63765770808741
0.797875925774774,2.6377252102449
0.797885788740878,2.63779271373834
0.797895651876913,2.63786021927056
0.797905515160793,2.63792772669042
0.797915378501857,2.63799523537746
0.797925241920889,2.63806274547394
0.797935105302885,2.63813025619273
0.797944968686787,2.63819776780036
0.797954832240078,2.63826528144323
0.797964695988214,2.63833279729561
0.797974559776747,2.63840031430037
0.79798442363945,2.63846783268871
0.797994287540581,2.63853535221598
0.798004151508404,2.63860287307567
0.798014015540364,2.63867039525029
0.798023879781687,2.63873791973402
0.798033743964091,2.63880544469037
0.798043608257243,2.6388729712808
0.798053472629192,2.63894049928661
0.798063337230085,2.63900802973571
0.798073201930078,2.63907556173925
0.798083066590775,2.63914309434982
0.798092931334815,2.63921062840698
0.798102796174655,2.63927816399606
0.798112661137592,2.63934570130395
0.798122526111164,2.63941323956074
0.798132391238088,2.63948077974353
0.798142256363399,2.6395483207914
0.798152121678681,2.63961586401603
0.798161986927007,2.6396834076584
0.798171852359162,2.63975095343554
0.798181717880661,2.63981850070058
0.798191583526319,2.63988604969192
0.798201449213888,2.63995359984644
0.798211314953584,2.64002115123411
0.798221180857454,2.64008870462213
0.798231046810298,2.64015625922176
0.79824091282317,2.64022381510869
0.798250778984294,2.64029137288707
0.798260645183015,2.64035893179919
0.79827051141417,2.64042649180973
0.798280377790129,2.64049405368817
0.798290244133449,2.64056161621945
0.798300110563894,2.6406291802237
0.798309977182033,2.64069674638965
0.798319843862249,2.64076431385709
0.798329710647138,2.64083188291776
0.798339577471056,2.64089945312214
0.798349444402441,2.64096702493892
0.79835931143364,2.64103459831573
0.79836917859417,2.64110217345473
0.798379045781032,2.64116974965057
0.798388913023296,2.64123732710234
0.798398780280884,2.64130490553557
0.798408647686926,2.64137248586205
0.798418515183891,2.64144006768781
0.798428382801831,2.64150765121869
