Time_s,Target_Torque_ATW_Nm,From_Tractive_Force_ATW_Nm,Max_Available_ATW_Nm
0.0342925947242367,302.11339150899,78.339081161079,560.838608281065
0.034294199080027,302.127809853288,78.3541194386706,560.838648729013
0.0342958034539308,302.142228366351,78.3691587307673,560.838689184663
0.0342974078496184,302.156647081167,78.3841990692129,560.838729648106
0.0342990122667195,302.171065994406,78.3992404520834,560.838770119336
0.0343006167028602,302.185485084737,78.4142828577611,560.838810598291
0.0343022211591214,302.199904361874,78.429326294751,560.838851085001
0.0343038256383779,302.214323851655,78.4443707891838,560.838891579538
0.0343054301360338,302.228743512775,78.4594163008245,560.838932081787
0.0343070346541808,302.243163364035,78.4744628463571,560.838972591802
0.0343086391918852,302.257583397046,78.4895104180523,560.839013109559
0.0343102437505589,302.272003624496,78.5045590280811,560.839053635095
0.0343118483279563,302.286424026203,78.5196086566757,560.839094168354
0.0343134529275626,302.300844633494,78.5346593340784,560.839134709424
0.034315057545725,302.315265413539,78.5497110287423,560.839175258214
0.0343166621857602,302.329686396147,78.5647637688083,560.839215814808
0.034318266847622,302.344107580903,78.5798175550899,560.839256379206
0.0343198715277932,302.358528936201,78.5948723557983,560.839296951319
0.0343214762284781,302.37295048185,78.6099281890574,560.839337531203
0.0343230809488943,302.387372210819,78.624985048568,560.839378118841
0.0343246856909215,302.401794140005,78.6400429507892,560.839418714279
0.034326290454032,302.416216264664,78.6551018916195,560.839459317505
0.0343278952361792,302.430638566404,78.670161852266,560.839499928468
0.034329500039393,302.44506106347,78.6852228499266,560.839540547219
0.0343311048601578,302.459483724268,78.7002848536406,560.839581173671
0.0343327097027745,302.473906587451,78.7153479004623,560.839621807934
0.0343343145647639,302.488329630739,78.7304119697421,560.839662449943
0.034335919448831,302.502752878443,78.7454770846615,560.839703099771
0.0343375243523344,302.517176306825,78.7605432224137,560.839743757348
0.0343391292763107,302.531599925203,78.7756103910508,560.839784422703
0.0343407342221321,302.546023745911,78.7906786031757,560.839825095872
0.0343423391872781,302.560447746297,78.805747836544,560.83986577679
0.0343439441728872,302.574871936592,78.8208181001545,560.839906465487
0.0343455491776594,302.589296305116,78.83588938259,560.839947161931
0.0343471542051469,302.603720883794,78.8509617151363,560.839987866212
0.0343487592525931,302.618145647852,78.866035074341,560.840028578262
0.0343503643222047,302.632570617123,78.8811094787639,560.840069298137
0.0343519694079159,302.646995737095,78.8961848745085,560.840110025684
0.0343535745150715,302.661421055802,78.9112613069258,560.840150761038
0.0343551796444949,302.675846580645,78.9263387855349,560.840191504222
0.0343567847939963,302.690272291946,78.9414172909037,560.84023225518
0.034358389964957,302.70469820212,78.9564968343568,560.840273013949
0.0343599951553555,302.719124292999,78.971577398077,560.840313780477
0.0343616003651619,302.733550564317,78.9866589807584,560.840354554764
0.0343632055959855,302.747977030536,79.0017415966945,560.840395336852
0.0343648108474749,302.762403688501,79.0168252432718,560.840436126733
0.0343664161192514,302.776830534808,79.0319099167866,560.840476924398
0.0343680214097515,302.791257555407,79.0469956028052,560.840517729806
0.0343696267227359,302.805684784098,79.0620823343667,560.840558543055
0.0343712320554878,302.820112196464,79.0771700884575,560.840599364077
0.0343728374078463,302.834539791061,79.0922588623224,560.840640192867
0.0343744427816117,302.848967584069,79.1073486719088,560.840681029473
0.0343760481760044,302.863395568484,79.1224395108194,560.840721873874
0.0343776535927929,302.877823760198,79.1375313945211,560.840762726117
0.034379259030137,302.892252142676,79.1526243070233,560.840803586156
0.0343808644856843,302.906680694778,79.167718226156,560.84084445393
0.0343824699633493,302.921109451684,79.1828131859768,560.840885329541
0.0343840754610955,302.935538395092,79.1979091696558,560.840926212937
0.0343856809794602,302.949967529833,79.2130061810444,560.840967104133
0.0343872865181156,302.964396852962,79.2281042172221,560.841008003121
0.034388892076639,302.978826360681,79.2432032740772,560.84104890989
0.0343904976569484,302.993256070227,79.2583033685536,560.84108982449
0.0343921032584574,303.007685976333,79.2734044960444,560.841130746907
0.0343937088785299,303.022116055308,79.2885066323774,560.841171677075
0.034395314520979,303.036546341422,79.3036098106004,560.841212615091
0.0343969201829002,303.050976808572,79.3187140059978,560.841253560881
0.0343985258666168,303.065407477641,79.3338192381441,560.841294514506
0.0344001315691327,303.0798383217,79.3489254808216,560.841335475889
0.0344017372941749,303.094269374249,79.3640327662047,560.841376445127
0.0344033430411804,303.108700630226,79.3791410906552,560.841417422206
0.0344049488065715,303.123132057481,79.3942504215365,560.841458407035
0.034406554594089,303.137563689633,79.409360790835,560.841499399711
0.0344081603989054,303.151995483297,79.4244721564222,560.841540400109
0.034409766225768,303.16642748114,79.4395845589005,560.841581408353
0.0344113720747545,303.18085968386,79.4546980008437,560.841622424446
0.0344129779431318,303.195292066897,79.4698124575408,560.841663448317
0.0344145838330665,303.209724649722,79.4849279471618,560.841704480022
0.0344161897434728,303.224157422578,79.5000444606546,560.841745519536
0.0344177956743413,303.238590385382,79.5151619973258,560.841786566858
0.0344194016269985,303.253023550055,79.5302805689621,560.841827622022
0.0344210075989583,303.267456894257,79.5454001535461,560.841868684966
0.0344226135915211,303.281890429675,79.5605207615678,560.841909755724
0.0344242196061194,303.296324169184,79.575642406335,560.841950834332
0.034425825639417,303.310758082802,79.5907650582244,560.841991920707
0.0344274316941981,303.325192195553,79.6058887407494,560.84203301492
0.0344290377703715,303.339626506616,79.6210134541062,560.842074116969
0.0344306438684108,303.354061020251,79.6361392024203,560.842115226867
0.0344322499871374,303.368495725865,79.651265975088,560.842156344585
0.0344338561250886,303.382930610314,79.6663937582109,560.842197470085
0.0344354622831047,303.39736568115,79.6815225585371,560.84223860339
0.0344370684629578,303.411800954303,79.6966523922669,560.842279744546
0.0344386746640516,303.426236424412,79.711783254661,560.842320893538
0.0344402808850013,303.440672079033,79.7269151328128,560.842362050332
0.0344418871259688,303.455107919622,79.7420480273851,560.842403214932
0.0344434933897452,303.469543971267,79.7571819634802,560.84244438741
0.034445099672271,303.483980197481,79.7723169055113,560.842485567663
0.0344467059755625,303.498416616389,79.7874528697643,560.842526755743
0.0344483123003872,303.512853234888,79.8025898638388,560.842567951671
0.0344499186455637,303.527290042362,79.8177278772816,560.842609155416
0.0344515250135004,303.541727060458,79.8328669311749,560.842650367042
0.0344531314000105,303.556164251547,79.8480069885744,560.842691586442
0.0344547378081556,303.570601643148,79.863148075148,560.842732813694
0.0344563442366901,303.585039224065,79.8782901807722,560.842774048767
0.0344579506861575,303.599476999184,79.8934333096945,560.842815291676
0.0344595571577557,303.613914979273,79.9085774728013,560.842856542453
0.0344611636498557,303.628353149693,79.9237226557514,560.842897801055
0.0344627701617625,303.642791504197,79.9388688513833,560.842939067467
0.0344643766966671,303.657230071465,79.9540160880363,560.842980341769
0.0344659832506855,303.671668816592,79.9691643318574,560.843021623865
0.0344675898257894,303.6861077573,79.9843135988213,560.843062913804
0.0344691964223989,303.700546897364,79.9994638933758,560.843104211598
0.034470803038819,303.714986221552,80.014615200261,560.843145517204
0.0344724096756806,303.729425735535,80.0297675242627,560.843186830639
0.034474016336141,303.743865467689,80.0449208940216,560.843228151984
0.0344756230158276,303.758305378719,80.0600752712659,560.843269481129
0.0344772297175259,303.772745493658,80.0752306791076,560.843310818145
0.0344788364390128,303.787185792529,80.0903870984499,560.843352162975
0.034480443182348,303.801626293843,80.1055445468067,560.843393515674
0.034482049945081,303.816066975577,80.120703002739,560.843434876179
0.0344836567273206,303.830507838712,80.1358624660055,560.843476244493
0.0344852635335044,303.844948923129,80.1510229765885,560.843517620731
0.0344868703584032,303.859390181834,80.1661844890299,560.843559004759
0.0344884772052674,303.873831644039,80.1813470302909,560.843600396662
0.0344900840725997,303.88827329629,80.1965105880302,560.843641796401
0.0344916909618956,303.902715152027,80.211675174999,560.843683204017
0.0344932978738766,303.917157217736,80.2268407982067,560.843724619526
0.0344949048058072,303.931599468834,80.2420074330886,560.843766042862
0.034496511756716,303.94604189659,80.2571750694632,560.843807473997
0.034498118730429,303.960484535391,80.2723437412989,560.843848913033
0.0344997257243862,303.974927362231,80.2875134269839,560.843890359903
0.0345013327392481,303.989370383046,80.3026841312475,560.843931814626
0.034502939775001,304.003813597716,80.3178558540537,560.8439732772
0.0345045468326674,304.01825701543,80.3330286044986,560.844014747655
0.0345061539107749,304.032700622956,80.3482023695549,560.844056225951
0.0345077610092394,304.047144419539,80.3633771476501,560.844097712088
0.0345093681298924,304.061588421642,80.3785529551336,560.844139206114
0.0345109752711039,304.076032614614,80.3937297779141,560.844180707987
0.0345125824327723,304.090476997544,80.4089076142058,560.844222217705
0.0345141896154584,304.104921575474,80.4240864688446,560.844263735282
0.0345157968202626,304.119366358294,80.4392663518845,560.84430526075
0.0345174040445978,304.133811322754,80.4544472402472,560.84434679404
0.0345190112916482,304.148256497472,80.4696291614486,560.844388335236
0.0345206185590256,304.162701860986,80.4848120950942,560.844429884277
0.0345222258481891,304.17714742641,80.4999960532086,560.844471441201
0.0345238331590753,304.191593193176,80.5151810356693,560.844513006007
0.0345254404908763,304.206039154023,80.5303670349931,560.844554578675
0.0345270478426986,304.220485300922,80.5455540425552,560.844596159183
0.0345286552139763,304.234931628788,80.5607420526478,560.844637747516
0.0345302626093307,304.249378179156,80.5759311066952,560.844679343795
0.0345318700248363,304.263824916746,80.5911211710697,560.844720947919
0.034533477461029,304.278271846377,80.6063122487654,560.844762559901
0.0345350849192676,304.292718980261,80.6215043520926,560.844804179779
0.0345366923974237,304.30716629927,80.636697462234,560.844845807497
0.0345382998965319,304.321613812703,80.6518915874608,560.844887443083
0.0345399074168722,304.336061523079,80.6670867305772,560.844929086545
0.0345415149600695,304.350509445001,80.6822829062916,560.844970737926
